S3n54d3w6-120p5-4-8c3_1679305938

DAYS
3

WINDOWS
1	480	600
2	600	720
3	720	840
4	840	960
5	960	1080
6	1080	1200

FEES
1	5
2	6
3	7
4	8

CLUSTERS
CLUST NO.	LONCOORD.	LATCOORD.

51	-4.87416	43.3423
52	-4.7807	43.3423
57	-4.82743	43.31532

CUSTOMERS
CUST NO.	LONCOORD.	LATCOORD.	CLUST NO.	BASKET.	SERVICE TIME.	SEGMENT.	PREF LIST.
0	-4.82743	43.31532	0	0	0	0	0
1	-4.83564	43.3082	57	25	12	pensionerI	[[1, 1, 2], [1, 1, 3], [1, 1, 4], [1, 2, 2], [1, 2, 3], [1, 2, 4], [1, 3, 2], [1, 3, 3], [1, 3, 4], [2, 1, 2], [2, 1, 3], [2, 1, 4], [2, 2, 2], [2, 2, 3], [2, 2, 4], [2, 3, 2], [2, 3, 3], [2, 3, 4], [3, 1, 2], [3, 1, 3], [3, 1, 4], [3, 2, 2], [3, 2, 3], [3, 2, 4], [3, 3, 2], [3, 3, 3], [3, 3, 4], [4, 1, 2], [4, 1, 3], [4, 1, 4], [4, 2, 2], [4, 2, 3], [4, 2, 4], [4, 3, 2], [4, 3, 3], [4, 3, 4], [5, 1, 2], [5, 1, 3], [5, 1, 4], [5, 2, 2], [5, 2, 3], [5, 2, 4], [5, 3, 2], [5, 3, 3], [5, 3, 4], [6, 1, 2], [6, 1, 3], [6, 1, 4], [6, 2, 2], [6, 2, 3], [6, 2, 4], [6, 3, 2], [6, 3, 3], [6, 3, 4], [4, 1, 1], 0, [6, 1, 1], [1, 1, 1], [5, 1, 1], [4, 3, 1], [4, 2, 1], [6, 3, 1], [6, 2, 1], [1, 3, 1], [1, 2, 1], [2, 1, 1], [5, 3, 1], [5, 2, 1], [2, 3, 1], [2, 2, 1], [3, 1, 1], [3, 3, 1], [3, 2, 1]]
2	-4.83245	43.31104	57	21	12	pensionerII	[[1, 1, 3], [1, 1, 4], [1, 2, 3], [1, 2, 4], [1, 3, 3], [1, 3, 4], [2, 1, 3], [2, 1, 4], [2, 2, 3], [2, 2, 4], [2, 3, 3], [2, 3, 4], [3, 1, 3], [3, 1, 4], [3, 2, 3], [3, 2, 4], [3, 3, 3], [3, 3, 4], [4, 1, 3], [4, 1, 4], [4, 2, 3], [4, 2, 4], [4, 3, 3], [4, 3, 4], [5, 1, 3], [5, 1, 4], [5, 2, 3], [5, 2, 4], [5, 3, 3], [5, 3, 4], [6, 1, 3], [6, 1, 4], [6, 2, 3], [6, 2, 4], [6, 3, 3], [6, 3, 4], [5, 3, 2], 0, [5, 3, 1], [2, 3, 2], [2, 3, 1], [5, 1, 2], [5, 1, 1], [6, 3, 2], [6, 3, 1], [2, 1, 2], [2, 1, 1], [5, 2, 2], [5, 2, 1], [2, 2, 2], [2, 2, 1], [6, 1, 2], [6, 1, 1], [3, 3, 2], [4, 3, 2], [3, 3, 1], [6, 2, 2], [4, 3, 1], [6, 2, 1], [1, 3, 2], [3, 1, 2], [4, 1, 2], [1, 3, 1], [3, 1, 1], [4, 1, 1], [3, 2, 2], [4, 2, 2], [3, 2, 1], [4, 2, 1], [1, 1, 2], [1, 1, 1], [1, 2, 2], [1, 2, 1]]
3	-4.83424	43.31132	57	38	12	pensionerI	[[1, 1, 2], [1, 1, 3], [1, 1, 4], [1, 2, 2], [1, 2, 3], [1, 2, 4], [1, 3, 2], [1, 3, 3], [1, 3, 4], [2, 1, 2], [2, 1, 3], [2, 1, 4], [2, 2, 2], [2, 2, 3], [2, 2, 4], [2, 3, 2], [2, 3, 3], [2, 3, 4], [3, 1, 2], [3, 1, 3], [3, 1, 4], [3, 2, 2], [3, 2, 3], [3, 2, 4], [3, 3, 2], [3, 3, 3], [3, 3, 4], [4, 1, 2], [4, 1, 3], [4, 1, 4], [4, 2, 2], [4, 2, 3], [4, 2, 4], [4, 3, 2], [4, 3, 3], [4, 3, 4], [5, 1, 2], [5, 1, 3], [5, 1, 4], [5, 2, 2], [5, 2, 3], [5, 2, 4], [5, 3, 2], [5, 3, 3], [5, 3, 4], [6, 1, 2], [6, 1, 3], [6, 1, 4], [6, 2, 2], [6, 2, 3], [6, 2, 4], [6, 3, 2], [6, 3, 3], [6, 3, 4], [5, 2, 1], 0, [3, 2, 1], [6, 2, 1], [1, 2, 1], [5, 3, 1], [3, 3, 1], [6, 3, 1], [1, 3, 1], [4, 2, 1], [4, 3, 1], [2, 2, 1], [2, 3, 1], [5, 1, 1], [3, 1, 1], [6, 1, 1], [1, 1, 1], [4, 1, 1], [2, 1, 1]]
4	-4.83651	43.30601	57	47	12	familyII	[[1, 1, 4], [1, 2, 4], [1, 3, 4], [2, 1, 4], [2, 2, 4], [2, 3, 4], [3, 1, 4], [3, 2, 4], [3, 3, 4], [4, 1, 4], [4, 2, 4], [4, 3, 4], [5, 1, 4], [5, 2, 4], [5, 3, 4], [6, 1, 4], [6, 2, 4], [6, 3, 4], [6, 1, 3], 0, [1, 1, 3], [6, 1, 2], [1, 1, 2], [6, 1, 1], [1, 1, 1], [5, 1, 3], [6, 2, 3], [6, 3, 3], [1, 2, 3], [5, 1, 2], [1, 3, 3], [6, 2, 2], [6, 3, 2], [1, 2, 2], [5, 1, 1], [1, 3, 2], [6, 2, 1], [6, 3, 1], [1, 2, 1], [5, 2, 3], [1, 3, 1], [5, 3, 3], [5, 2, 2], [5, 3, 2], [2, 1, 3], [4, 1, 3], [5, 2, 1], [5, 3, 1], [2, 1, 2], [4, 1, 2], [2, 1, 1], [4, 1, 1], [3, 1, 3], [2, 2, 3], [4, 2, 3], [3, 1, 2], [2, 3, 3], [4, 3, 3], [2, 2, 2], [4, 2, 2], [3, 1, 1], [2, 3, 2], [4, 3, 2], [2, 2, 1], [4, 2, 1], [2, 3, 1], [4, 3, 1], [3, 2, 3], [3, 3, 3], [3, 2, 2], [3, 3, 2], [3, 2, 1], [3, 3, 1]]
5	-4.80629	43.32344	57	40	12	businessI	[[1, 1, 4], [1, 2, 4], [1, 3, 4], [2, 1, 4], [2, 2, 4], [2, 3, 4], [3, 1, 1], [3, 1, 2], [3, 1, 3], [3, 1, 4], [3, 2, 1], [3, 2, 2], [3, 2, 3], [3, 2, 4], [3, 3, 1], [3, 3, 2], [3, 3, 3], [3, 3, 4], [4, 1, 1], [4, 1, 2], [4, 1, 3], [4, 1, 4], [4, 2, 1], [4, 2, 2], [4, 2, 3], [4, 2, 4], [4, 3, 1], [4, 3, 2], [4, 3, 3], [4, 3, 4], [5, 1, 4], [5, 2, 4], [5, 3, 4], [6, 1, 4], [6, 2, 4], [6, 3, 4], [2, 3, 3], 0, [6, 3, 3], [2, 3, 2], [6, 3, 2], [2, 3, 1], [6, 3, 1], [1, 3, 3], [1, 3, 2], [1, 3, 1], [2, 1, 3], [5, 3, 3], [6, 1, 3], [2, 1, 2], [5, 3, 2], [6, 1, 2], [2, 1, 1], [5, 3, 1], [6, 1, 1], [1, 1, 3], [1, 1, 2], [1, 1, 1], [5, 1, 3], [5, 1, 2], [5, 1, 1], [2, 2, 3], [6, 2, 3], [2, 2, 2], [6, 2, 2], [2, 2, 1], [6, 2, 1], [1, 2, 3], [1, 2, 2], [1, 2, 1], [5, 2, 3], [5, 2, 2], [5, 2, 1]]
6	-4.80353	43.32201	57	66	12	familyII	[[1, 1, 4], [1, 2, 4], [1, 3, 4], [2, 1, 4], [2, 2, 4], [2, 3, 4], [3, 1, 4], [3, 2, 4], [3, 3, 4], [4, 1, 4], [4, 2, 4], [4, 3, 4], [5, 1, 4], [5, 2, 4], [5, 3, 4], [6, 1, 4], [6, 2, 4], [6, 3, 4], [1, 1, 3], 0, [5, 1, 3], [6, 1, 3], [1, 1, 2], [5, 1, 2], [6, 1, 2], [1, 1, 1], [5, 1, 1], [6, 1, 1], [1, 3, 3], [5, 3, 3], [6, 3, 3], [1, 3, 2], [5, 3, 2], [6, 3, 2], [1, 3, 1], [5, 3, 1], [6, 3, 1], [4, 1, 3], [3, 1, 3], [1, 2, 3], [5, 2, 3], [4, 1, 2], [6, 2, 3], [3, 1, 2], [2, 1, 3], [1, 2, 2], [5, 2, 2], [4, 1, 1], [6, 2, 2], [3, 1, 1], [2, 1, 2], [1, 2, 1], [5, 2, 1], [6, 2, 1], [4, 3, 3], [2, 1, 1], [3, 3, 3], [4, 3, 2], [3, 3, 2], [2, 3, 3], [4, 3, 1], [3, 3, 1], [2, 3, 2], [2, 3, 1], [4, 2, 3], [3, 2, 3], [4, 2, 2], [3, 2, 2], [2, 2, 3], [4, 2, 1], [3, 2, 1], [2, 2, 2], [2, 2, 1]]
7	-4.83815	43.29101	57	52	12	businessII	[[1, 1, 4], [1, 2, 4], [1, 3, 4], [2, 1, 1], [2, 1, 2], [2, 1, 3], [2, 1, 4], [2, 2, 1], [2, 2, 2], [2, 2, 3], [2, 2, 4], [2, 3, 1], [2, 3, 2], [2, 3, 3], [2, 3, 4], [3, 1, 1], [3, 1, 2], [3, 1, 3], [3, 1, 4], [3, 2, 1], [3, 2, 2], [3, 2, 3], [3, 2, 4], [3, 3, 1], [3, 3, 2], [3, 3, 3], [3, 3, 4], [4, 1, 1], [4, 1, 2], [4, 1, 3], [4, 1, 4], [4, 2, 1], [4, 2, 2], [4, 2, 3], [4, 2, 4], [4, 3, 1], [4, 3, 2], [4, 3, 3], [4, 3, 4], [5, 1, 1], [5, 1, 2], [5, 1, 3], [5, 1, 4], [5, 2, 1], [5, 2, 2], [5, 2, 3], [5, 2, 4], [5, 3, 1], [5, 3, 2], [5, 3, 3], [5, 3, 4], [6, 1, 4], [6, 2, 4], [6, 3, 4], [6, 1, 3], 0, [6, 1, 2], [6, 1, 1], [1, 1, 3], [1, 1, 2], [1, 1, 1], [6, 2, 3], [6, 2, 2], [6, 2, 1], [1, 2, 3], [1, 2, 2], [1, 2, 1], [6, 3, 3], [6, 3, 2], [6, 3, 1], [1, 3, 3], [1, 3, 2], [1, 3, 1]]
8	-4.83157	43.31239	57	30	12	pensionerII	[[1, 1, 3], [1, 1, 4], [1, 2, 3], [1, 2, 4], [1, 3, 3], [1, 3, 4], [2, 1, 3], [2, 1, 4], [2, 2, 3], [2, 2, 4], [2, 3, 3], [2, 3, 4], [3, 1, 3], [3, 1, 4], [3, 2, 3], [3, 2, 4], [3, 3, 3], [3, 3, 4], [4, 1, 3], [4, 1, 4], [4, 2, 3], [4, 2, 4], [4, 3, 3], [4, 3, 4], [5, 1, 3], [5, 1, 4], [5, 2, 3], [5, 2, 4], [5, 3, 3], [5, 3, 4], [6, 1, 3], [6, 1, 4], [6, 2, 3], [6, 2, 4], [6, 3, 3], [6, 3, 4], [2, 2, 2], 0, [2, 2, 1], [5, 2, 2], [5, 2, 1], [6, 2, 2], [6, 2, 1], [2, 1, 2], [2, 1, 1], [5, 1, 2], [5, 1, 1], [6, 1, 2], [6, 1, 1], [1, 2, 2], [3, 2, 2], [1, 2, 1], [3, 2, 1], [2, 3, 2], [2, 3, 1], [5, 3, 2], [5, 3, 1], [4, 2, 2], [4, 2, 1], [1, 1, 2], [3, 1, 2], [6, 3, 2], [1, 1, 1], [3, 1, 1], [6, 3, 1], [4, 1, 2], [4, 1, 1], [1, 3, 2], [3, 3, 2], [1, 3, 1], [3, 3, 1], [4, 3, 2], [4, 3, 1]]
9	-4.81651	43.3105	57	36	12	pensionerI	[[1, 1, 2], [1, 1, 3], [1, 1, 4], [1, 2, 2], [1, 2, 3], [1, 2, 4], [1, 3, 2], [1, 3, 3], [1, 3, 4], [2, 1, 2], [2, 1, 3], [2, 1, 4], [2, 2, 2], [2, 2, 3], [2, 2, 4], [2, 3, 2], [2, 3, 3], [2, 3, 4], [3, 1, 2], [3, 1, 3], [3, 1, 4], [3, 2, 2], [3, 2, 3], [3, 2, 4], [3, 3, 2], [3, 3, 3], [3, 3, 4], [4, 1, 2], [4, 1, 3], [4, 1, 4], [4, 2, 2], [4, 2, 3], [4, 2, 4], [4, 3, 2], [4, 3, 3], [4, 3, 4], [5, 1, 2], [5, 1, 3], [5, 1, 4], [5, 2, 2], [5, 2, 3], [5, 2, 4], [5, 3, 2], [5, 3, 3], [5, 3, 4], [6, 1, 2], [6, 1, 3], [6, 1, 4], [6, 2, 2], [6, 2, 3], [6, 2, 4], [6, 3, 2], [6, 3, 3], [6, 3, 4], [5, 1, 1], 0, [1, 1, 1], [2, 1, 1], [3, 1, 1], [4, 1, 1], [5, 2, 1], [1, 2, 1], [2, 2, 1], [3, 2, 1], [4, 2, 1], [5, 3, 1], [1, 3, 1], [2, 3, 1], [3, 3, 1], [4, 3, 1], [6, 1, 1], [6, 2, 1], [6, 3, 1]]
