S333n36d2w6-120p5-4-8c3_1679305771

DAYS
2

WINDOWS
1	480	600
2	600	720
3	720	840
4	840	960
5	960	1080
6	1080	1200

FEES
1	5
2	6
3	7
4	8

CLUSTERS
CLUST NO.	LONCOORD.	LATCOORD.

68	-4.06359	45.83654
69	-3.97013	45.83654
75	-4.01686	45.80956

CUSTOMERS
CUST NO.	LONCOORD.	LATCOORD.	CLUST NO.	BASKET.	SERVICE TIME.	SEGMENT.	PREF LIST.
0	-4.01686	45.80956	0	0	0	0	0
1	-4.04629	45.81479	68	63	12	familyII	[[1, 1, 4], [1, 2, 4], [2, 1, 4], [2, 2, 4], [3, 1, 4], [3, 2, 4], [4, 1, 4], [4, 2, 4], [5, 1, 4], [5, 2, 4], [6, 1, 4], [6, 2, 4], [6, 2, 3], 0, [1, 2, 3], [6, 2, 2], [6, 1, 3], [1, 2, 2], [1, 1, 3], [6, 2, 1], [6, 1, 2], [1, 2, 1], [1, 1, 2], [6, 1, 1], [5, 2, 3], [1, 1, 1], [5, 2, 2], [5, 1, 3], [4, 2, 3], [2, 2, 3], [5, 2, 1], [5, 1, 2], [3, 2, 3], [4, 2, 2], [4, 1, 3], [2, 2, 2], [2, 1, 3], [5, 1, 1], [3, 2, 2], [3, 1, 3], [4, 2, 1], [4, 1, 2], [2, 2, 1], [2, 1, 2], [3, 2, 1], [3, 1, 2], [4, 1, 1], [2, 1, 1], [3, 1, 1]]
2	-4.00115	45.80306	75	50	12	businessII	[[1, 1, 4], [1, 2, 4], [2, 1, 1], [2, 1, 2], [2, 1, 3], [2, 1, 4], [2, 2, 1], [2, 2, 2], [2, 2, 3], [2, 2, 4], [3, 1, 1], [3, 1, 2], [3, 1, 3], [3, 1, 4], [3, 2, 1], [3, 2, 2], [3, 2, 3], [3, 2, 4], [4, 1, 1], [4, 1, 2], [4, 1, 3], [4, 1, 4], [4, 2, 1], [4, 2, 2], [4, 2, 3], [4, 2, 4], [5, 1, 1], [5, 1, 2], [5, 1, 3], [5, 1, 4], [5, 2, 1], [5, 2, 2], [5, 2, 3], [5, 2, 4], [6, 1, 4], [6, 2, 4], [1, 1, 3], 0, [1, 1, 2], [1, 1, 1], [6, 1, 3], [6, 1, 2], [6, 1, 1], [1, 2, 3], [1, 2, 2], [1, 2, 1], [6, 2, 3], [6, 2, 2], [6, 2, 1]]
3	-4.02453	45.831	75	53	12	businessII	[[1, 1, 4], [1, 2, 4], [2, 1, 1], [2, 1, 2], [2, 1, 3], [2, 1, 4], [2, 2, 1], [2, 2, 2], [2, 2, 3], [2, 2, 4], [3, 1, 1], [3, 1, 2], [3, 1, 3], [3, 1, 4], [3, 2, 1], [3, 2, 2], [3, 2, 3], [3, 2, 4], [4, 1, 1], [4, 1, 2], [4, 1, 3], [4, 1, 4], [4, 2, 1], [4, 2, 2], [4, 2, 3], [4, 2, 4], [5, 1, 1], [5, 1, 2], [5, 1, 3], [5, 1, 4], [5, 2, 1], [5, 2, 2], [5, 2, 3], [5, 2, 4], [6, 1, 4], [6, 2, 4], [1, 2, 3], 0, [1, 2, 2], [1, 2, 1], [6, 2, 3], [6, 2, 2], [6, 2, 1], [1, 1, 3], [1, 1, 2], [1, 1, 1], [6, 1, 3], [6, 1, 2], [6, 1, 1]]
4	-4.07162	45.81479	68	39	12	businessII	[[1, 1, 4], [1, 2, 4], [2, 1, 1], [2, 1, 2], [2, 1, 3], [2, 1, 4], [2, 2, 1], [2, 2, 2], [2, 2, 3], [2, 2, 4], [3, 1, 1], [3, 1, 2], [3, 1, 3], [3, 1, 4], [3, 2, 1], [3, 2, 2], [3, 2, 3], [3, 2, 4], [4, 1, 1], [4, 1, 2], [4, 1, 3], [4, 1, 4], [4, 2, 1], [4, 2, 2], [4, 2, 3], [4, 2, 4], [5, 1, 1], [5, 1, 2], [5, 1, 3], [5, 1, 4], [5, 2, 1], [5, 2, 2], [5, 2, 3], [5, 2, 4], [6, 1, 4], [6, 2, 4], [1, 1, 3], 0, [1, 1, 2], [1, 1, 1], [6, 1, 3], [6, 1, 2], [6, 1, 1], [1, 2, 3], [1, 2, 2], [1, 2, 1], [6, 2, 3], [6, 2, 2], [6, 2, 1]]
5	-4.04669	45.81467	68	26	12	pensionerI	[[1, 1, 2], [1, 1, 3], [1, 1, 4], [1, 2, 2], [1, 2, 3], [1, 2, 4], [2, 1, 2], [2, 1, 3], [2, 1, 4], [2, 2, 2], [2, 2, 3], [2, 2, 4], [3, 1, 2], [3, 1, 3], [3, 1, 4], [3, 2, 2], [3, 2, 3], [3, 2, 4], [4, 1, 2], [4, 1, 3], [4, 1, 4], [4, 2, 2], [4, 2, 3], [4, 2, 4], [5, 1, 2], [5, 1, 3], [5, 1, 4], [5, 2, 2], [5, 2, 3], [5, 2, 4], [6, 1, 2], [6, 1, 3], [6, 1, 4], [6, 2, 2], [6, 2, 3], [6, 2, 4], [3, 2, 1], 0, [4, 2, 1], [5, 2, 1], [6, 2, 1], [2, 2, 1], [3, 1, 1], [1, 2, 1], [4, 1, 1], [5, 1, 1], [6, 1, 1], [2, 1, 1], [1, 1, 1]]
6	-4.06068	45.84198	68	65	12	familyII	[[1, 1, 4], [1, 2, 4], [2, 1, 4], [2, 2, 4], [3, 1, 4], [3, 2, 4], [4, 1, 4], [4, 2, 4], [5, 1, 4], [5, 2, 4], [6, 1, 4], [6, 2, 4], [6, 2, 3], 0, [1, 2, 3], [5, 2, 3], [6, 2, 2], [1, 2, 2], [5, 2, 2], [6, 2, 1], [1, 2, 1], [5, 2, 1], [6, 1, 3], [1, 1, 3], [5, 1, 3], [6, 1, 2], [1, 1, 2], [5, 1, 2], [2, 2, 3], [6, 1, 1], [1, 1, 1], [3, 2, 3], [5, 1, 1], [2, 2, 2], [4, 2, 3], [3, 2, 2], [2, 2, 1], [4, 2, 2], [3, 2, 1], [2, 1, 3], [4, 2, 1], [3, 1, 3], [2, 1, 2], [4, 1, 3], [3, 1, 2], [2, 1, 1], [4, 1, 2], [3, 1, 1], [4, 1, 1]]
7	-4.04529	45.80618	75	67	12	familyII	[[1, 1, 4], [1, 2, 4], [2, 1, 4], [2, 2, 4], [3, 1, 4], [3, 2, 4], [4, 1, 4], [4, 2, 4], [5, 1, 4], [5, 2, 4], [6, 1, 4], [6, 2, 4], [1, 2, 3], 0, [5, 2, 3], [1, 2, 2], [6, 2, 3], [1, 1, 3], [5, 2, 2], [5, 1, 3], [1, 2, 1], [6, 2, 2], [1, 1, 2], [5, 2, 1], [6, 1, 3], [5, 1, 2], [6, 2, 1], [1, 1, 1], [6, 1, 2], [5, 1, 1], [6, 1, 1], [3, 2, 3], [4, 2, 3], [3, 2, 2], [3, 1, 3], [2, 2, 3], [4, 2, 2], [3, 2, 1], [4, 1, 3], [3, 1, 2], [2, 2, 2], [2, 1, 3], [4, 2, 1], [4, 1, 2], [3, 1, 1], [2, 2, 1], [2, 1, 2], [4, 1, 1], [2, 1, 1]]
8	-3.99877	45.81057	75	80	12	familyII	[[1, 1, 4], [1, 2, 4], [2, 1, 4], [2, 2, 4], [3, 1, 4], [3, 2, 4], [4, 1, 4], [4, 2, 4], [5, 1, 4], [5, 2, 4], [6, 1, 4], [6, 2, 4], [6, 2, 3], 0, [1, 2, 3], [6, 2, 2], [1, 2, 2], [5, 2, 3], [6, 2, 1], [1, 2, 1], [5, 2, 2], [5, 2, 1], [6, 1, 3], [1, 1, 3], [2, 2, 3], [6, 1, 2], [4, 2, 3], [3, 2, 3], [1, 1, 2], [2, 2, 2], [5, 1, 3], [6, 1, 1], [4, 2, 2], [3, 2, 2], [1, 1, 1], [2, 2, 1], [5, 1, 2], [4, 2, 1], [3, 2, 1], [5, 1, 1], [2, 1, 3], [4, 1, 3], [3, 1, 3], [2, 1, 2], [4, 1, 2], [3, 1, 2], [2, 1, 1], [4, 1, 1], [3, 1, 1]]
9	-4.03543	45.79821	75	51	12	businessI	[[1, 1, 4], [1, 2, 4], [2, 1, 4], [2, 2, 4], [3, 1, 1], [3, 1, 2], [3, 1, 3], [3, 1, 4], [3, 2, 1], [3, 2, 2], [3, 2, 3], [3, 2, 4], [4, 1, 1], [4, 1, 2], [4, 1, 3], [4, 1, 4], [4, 2, 1], [4, 2, 2], [4, 2, 3], [4, 2, 4], [5, 1, 4], [5, 2, 4], [6, 1, 4], [6, 2, 4], [6, 1, 3], 0, [6, 1, 2], [6, 1, 1], [1, 1, 3], [1, 1, 2], [1, 1, 1], [2, 1, 3], [2, 1, 2], [2, 1, 1], [5, 1, 3], [5, 1, 2], [5, 1, 1], [6, 2, 3], [6, 2, 2], [6, 2, 1], [1, 2, 3], [1, 2, 2], [1, 2, 1], [2, 2, 3], [2, 2, 2], [2, 2, 1], [5, 2, 3], [5, 2, 2], [5, 2, 1]]
